Data;CasosDia;Temp. Ins. (C);Umi. Ins. (%);Chuva (mm);CasosDiasTarget
2021-07-15;38;15.741666666666667;64.58333333333333;4.453935660506502;89
2021-07-16;20;17.6375;56.125;4.453935660506502;69
2021-07-17;61;16.5875;55.41666666666666;4.453935660506502;38
2021-07-18;56;16.416666666666668;48.16666666666666;4.453935660506502;27
2021-07-19;99;18.945833333333333;52.708333333333336;4.453935660506502;87
2021-07-20;89;17.05;62.083333333333336;2.6;91
2021-07-21;69;14.170833333333334;90.75;0.8;76
2021-07-22;38;14.516666666666666;85.625;0.2;118
2021-07-23;27;7.845833333333334;70.54166666666667;4.453935660506502;74
2021-07-24;87;5.0625;61.91666666666666;4.453935660506502;50
2021-07-25;91;9.5625;55.958333333333336;4.453935660506502;30
2021-07-26;76;13.695833333333333;47.16666666666666;4.453935660506502;112
2021-07-27;118;17.241666666666667;39.583333333333336;4.453935660506502;104
2021-07-28;74;19.4375;35.125;4.453935660506502;86
2021-07-29;50;19.258333333333333;49.79166666666666;4.453935660506502;74
2021-07-30;30;19.075;52.75;4.453935660506502;75
2021-07-31;112;21.166666666666668;50.16666666666666;4.453935660506502;29
2021-08-01;104;13.991666666666667;75.70833333333333;13.8;34
2021-08-02;86;4.758333333333334;60.208333333333336;4.453935660506502;77
2021-08-03;74;3.3166666666666664;62.708333333333336;4.453935660506502;74
2021-08-04;75;6.516666666666667;53.66666666666666;4.453935660506502;91
2021-08-05;29;10.595833333333331;50.41666666666666;4.453935660506502;112
2021-08-06;34;13.566666666666668;68.70833333333333;4.2;100
2021-08-07;77;14.395833333333334;61.083333333333336;4.453935660506502;67
2021-08-08;74;13.375;54.91666666666666;4.453935660506502;50
2021-08-09;91;13.9875;55.458333333333336;4.453935660506502;161
2021-08-10;112;14.979166666666666;62.708333333333336;4.453935660506502;169
2021-08-11;100;17.908333333333335;59.583333333333336;4.453935660506502;127
2021-08-12;67;18.816666666666663;60.41666666666666;4.453935660506502;121
2021-08-13;50;19.125;58.333333333333336;4.453935660506502;148
2021-08-14;161;20.55;50.833333333333336;4.453935660506502;68
2021-08-15;169;19.1125;58.79166666666666;4.453935660506502;35
2021-08-16;127;14.641666666666666;78.79166666666667;4.453935660506502;173
2021-08-17;121;13.933333333333332;76.45833333333333;7.800000000000001;177
2021-08-18;148;12.083333333333334;90.91666666666669;12.4;151
2021-08-19;68;16.908333333333335;75.58333333333333;0.6000000000000001;204
2021-08-20;35;19.754166666666663;69.08333333333333;4.453935660506502;186
2021-08-21;173;21.558333333333334;62.375;4.453935660506502;68
2021-08-22;177;23.4;48.833333333333336;4.453935660506502;51
2021-08-23;151;25.229166666666668;40.75;4.453935660506502;195
2021-08-24;204;24.629166666666663;38.833333333333336;4.453935660506502;274
2021-08-25;186;23.525;40.25;4.453935660506502;229
2021-08-26;68;23.541666666666668;36.708333333333336;4.453935660506502;192
2021-08-27;51;22.866666666666664;37.79166666666666;4.453935660506502;194
2021-08-28;195;22.5875;40.66666666666666;4.453935660506502;107
2021-08-29;274;23.2625;48.25;0.4;47
2021-08-30;229;22.70833333333333;52.625;4.453935660506502;317
2021-08-31;192;13.408333333333331;87.33333333333333;6.6000000000000005;214
2021-09-01;194;12.425;83.08333333333333;4.453935660506502;189
2021-09-02;107;15.2625;80.875;4.453935660506502;181
2021-09-03;47;18.579166666666666;70.79166666666667;4.453935660506502;202
2021-09-04;317;18.225;64.20833333333333;4.453935660506502;97
2021-09-05;214;19.154166666666665;57.958333333333336;4.453935660506502;50
2021-09-06;189;19.479166666666668;55.625;4.453935660506502;142
2021-09-07;181;20.975;46.75;4.453935660506502;119
2021-09-08;202;23.320833333333336;40.25;4.453935660506502;280
2021-09-09;97;23.508333333333336;49.29166666666666;4.453935660506502;261
2021-09-10;50;21.479166666666668;66.04166666666667;4.6000000000000005;183
2021-09-11;142;23.741666666666664;53.333333333333336;4.453935660506502;73
2021-09-12;119;25.25;50.708333333333336;4.453935660506502;63
2021-09-13;280;21.354166666666668;67.29166666666667;9.2;199
2021-09-14;261;14.991666666666667;71.25;0.2;193
2021-09-15;183;14.1125;61.625;4.453935660506502;188
2021-09-16;73;17.0625;66.83333333333333;6.0;135
2021-09-17;63;22.441666666666663;60.16666666666666;4.453935660506502;173
2021-09-18;199;26.6;49.125;4.453935660506502;97
2021-09-19;193;21.39583333333333;73.75;33.8;29
2021-09-20;188;18.570833333333333;80.25;0.2;125
2021-09-21;135;19.933333333333334;80.25;6.2;173
2021-09-22;173;20.28333333333333;67.875;4.453935660506502;144
2021-09-23;97;24.641666666666666;59.833333333333336;4.453935660506502;118
2021-09-24;29;27.991666666666664;47.25;4.453935660506502;104
2021-09-25;125;28.79583333333333;41.25;4.453935660506502;60
2021-09-26;173;25.229166666666668;53.833333333333336;4.453935660506502;19
2021-09-27;144;21.0125;61.708333333333336;4.453935660506502;94
2021-09-28;118;19.14583333333333;50.833333333333336;4.453935660506502;72
2021-09-29;104;21.054166666666667;56.458333333333336;4.453935660506502;82
2021-09-30;60;22.1125;49.375;4.453935660506502;60
2021-10-01;19;24.97083333333333;36.333333333333336;4.453935660506502;71
2021-10-02;94;25.104166666666668;48.458333333333336;4.453935660506502;20
2021-10-03;72;26.204166666666666;44.875;4.453935660506502;16
2021-10-04;82;21.2125;70.45833333333333;2.0;69
2021-10-05;60;22.429166666666664;65.41666666666667;4.453935660506502;27
2021-10-06;71;19.391666666666666;77.41666666666667;41.6;32
2021-10-07;20;16.229166666666668;90.79166666666669;39.8;54
2021-10-08;16;16.066666666666666;93.08333333333331;74.8;51
2021-10-09;69;17.458333333333332;87.70833333333333;15.8;16
2021-10-10;27;19.0125;74.625;4.453935660506502;11
2021-10-11;32;22.20833333333333;74.83333333333333;7.0;22
2021-10-12;54;18.775;90.79166666666669;38.6;16
2021-10-13;51;19.8125;86.0;4.453935660506502;46
2021-10-14;16;17.891666666666666;85.54166666666667;34.0;42
2021-10-15;11;17.220833333333335;81.125;4.453935660506502;23
2021-10-16;22;19.933333333333334;70.95833333333333;4.453935660506502;15
2021-10-17;16;21.891666666666666;63.5;4.453935660506502;17
2021-10-18;46;23.495833333333334;49.54166666666666;4.453935660506502;77
2021-10-19;42;20.175;73.45833333333333;42.8;32
2021-10-20;23;18.445833333333333;90.41666666666669;90.4;46
2021-10-21;15;18.3125;81.91666666666667;0.2;20
2021-10-22;17;18.3875;82.54166666666667;4.6000000000000005;25
2021-10-23;77;17.566666666666666;71.79166666666667;4.453935660506502;11
2021-10-24;32;17.733333333333334;76.125;0.4;2
2021-10-25;46;17.604166666666668;65.625;4.453935660506502;27
2021-10-26;20;18.2;54.708333333333336;4.453935660506502;8
2021-10-27;25;21.9125;46.66666666666666;4.453935660506502;25
2021-10-28;11;19.27083333333333;60.75;53.4;22
2021-10-29;2;17.099999999999998;77.95833333333333;5.4;27
2021-10-30;27;18.275;64.08333333333333;4.453935660506502;9
2021-10-31;8;22.5;53.208333333333336;4.453935660506502;5
2021-11-01;25;23.495833333333334;45.25;4.453935660506502;6
2021-11-02;22;23.9375;60.0;4.453935660506502;2
2021-11-03;27;23.60833333333333;64.04166666666667;4.453935660506502;50
2021-11-04;9;22.141666666666666;66.83333333333333;1.0;50
2021-11-05;5;20.229166666666668;76.83333333333333;5.6000000000000005;45
2021-11-06;6;21.141666666666666;66.625;4.453935660506502;5
2021-11-07;2;23.016666666666666;59.5;4.453935660506502;5
2021-11-08;50;24.21666666666667;56.0;4.453935660506502;23
2021-11-09;50;25.916666666666668;55.04166666666666;4.453935660506502;15
2021-11-10;45;24.90416666666667;62.25;0.4;18
2021-11-11;5;22.495833333333334;73.95833333333333;0.4;18
2021-11-12;5;23.875;68.66666666666667;4.453935660506502;13
2021-11-13;23;23.116666666666664;67.375;0.6;8
2021-11-14;15;23.495833333333334;67.20833333333333;4.453935660506502;0
2021-11-15;18;22.0875;65.08333333333333;4.453935660506502;4
2021-11-16;18;20.975;70.95833333333333;1.8;20
2021-11-17;13;21.675;65.95833333333333;4.453935660506502;21
2021-11-18;8;20.6375;62.25;4.453935660506502;6
2021-11-19;0;20.791666666666668;56.083333333333336;4.453935660506502;9
2021-11-20;4;22.8375;56.875;4.453935660506502;4
2021-11-21;20;24.3625;56.16666666666666;4.453935660506502;3
2021-11-22;21;24.120833333333334;62.79166666666666;4.453935660506502;14
2021-11-23;6;20.67083333333333;86.83333333333333;5.0;6
2021-11-24;9;21.204166666666666;75.83333333333333;4.453935660506502;3
2021-11-25;4;21.77916666666667;67.70833333333333;4.453935660506502;4
2021-11-26;3;23.8375;61.79166666666666;4.453935660506502;2
2021-11-27;14;24.683333333333334;50.91666666666666;4.453935660506502;1
2021-11-28;6;26.354166666666668;41.54166666666666;4.453935660506502;3
2021-11-29;3;26.04583333333333;53.458333333333336;4.453935660506502;9
2021-11-30;4;24.370833333333334;64.54166666666667;58.0;7
2021-12-01;2;20.925;80.91666666666667;16.2;6
2021-12-02;1;20.5625;72.45833333333333;4.453935660506502;1
2021-12-03;3;21.9375;72.83333333333333;2.0;1
2021-12-04;9;19.8375;74.54166666666667;4.453935660506502;1
2021-12-05;7;19.2125;66.54166666666667;4.453935660506502;4
2021-12-06;6;22.054166666666664;60.04166666666666;4.453935660506502;5
2021-12-07;1;24.325;53.91666666666666;4.453935660506502;3
2021-12-08;1;23.695833333333336;58.125;4.453935660506502;1
2021-12-09;1;23.695833333333336;63.5;4.453935660506502;2
2021-12-10;4;25.40833333333333;59.958333333333336;4.453935660506502;1
2021-12-11;5;24.516666666666666;61.66666666666666;4.453935660506502;0
2021-12-12;3;21.008333333333333;63.16666666666666;4.453935660506502;4
2021-12-13;1;20.225;59.5;4.453935660506502;2
2021-12-14;2;21.558333333333334;55.583333333333336;4.453935660506502;5
2021-12-15;1;23.004166666666663;51.04166666666666;4.453935660506502;1
2021-12-16;0;24.854166666666668;48.04166666666666;4.453935660506502;1
2021-12-17;4;25.008333333333336;55.208333333333336;4.453935660506502;2
2021-12-18;2;24.45833333333333;68.95833333333333;0.2;2
2021-12-19;5;24.6625;72.25;4.453935660506502;2
2021-12-20;1;25.96666666666667;71.41666666666667;4.453935660506502;4
2021-12-21;1;26.3875;67.95833333333333;4.453935660506502;4
2021-12-22;2;27.008333333333336;62.958333333333336;4.453935660506502;3
2021-12-23;2;26.379166666666663;64.125;4.453935660506502;2
2021-12-24;2;25.59166666666667;60.54166666666666;4.453935660506502;4
2021-12-25;4;25.35;58.708333333333336;4.453935660506502;2
2021-12-26;4;25.620833333333334;56.66666666666666;1.4;3
2021-12-27;3;26.675;57.833333333333336;4.453935660506502;4
2021-12-28;2;26.3875;54.375;4.453935660506502;8
2021-12-29;4;23.84166666666667;48.833333333333336;4.453935660506502;9
2021-12-30;2;24.9;52.25;4.453935660506502;10
2021-12-31;3;26.454166666666666;49.208333333333336;4.453935660506502;13
2022-01-01;4;26.15833333333333;54.66666666666666;4.453935660506502;0
2022-01-02;8;27.15416666666667;38.958333333333336;4.453935660506502;13
2022-01-03;9;25.916666666666668;54.25;4.453935660506502;28
2022-01-04;10;21.4375;73.08333333333333;1.2;66
2022-01-05;13;22.09166666666667;68.33333333333333;4.453935660506502;114
2022-01-06;0;25.070833333333336;60.875;4.453935660506502;128
2022-01-07;13;26.941666666666663;57.375;4.453935660506502;183
2022-01-08;28;22.695833333333336;74.20833333333333;1.4;86
2022-01-09;66;23.054166666666664;76.29166666666667;1.4;49
2022-01-10;114;24.891666666666666;69.66666666666667;4.453935660506502;199
2022-01-11;128;23.5875;69.91666666666667;1.6;234
2022-01-12;183;23.929166666666664;67.04166666666667;4.453935660506502;329
2022-01-13;86;22.5375;67.20833333333333;4.453935660506502;318
2022-01-14;49;21.22083333333333;66.58333333333333;4.453935660506502;331
2022-01-15;199;21.45833333333333;64.33333333333333;4.453935660506502;206
2022-01-16;234;23.041666666666668;63.583333333333336;4.453935660506502;159
2022-01-17;329;23.7625;65.75;0.2;487
2022-01-18;318;22.504166666666663;73.16666666666667;0.2;441
2022-01-19;331;23.85833333333333;74.16666666666667;6.6;400
2022-01-20;206;25.64583333333333;69.91666666666667;0.2;622
2022-01-21;159;26.791666666666668;63.708333333333336;4.453935660506502;603
2022-01-22;487;25.891666666666666;62.29166666666666;4.453935660506502;344
2022-01-23;441;26.825;61.208333333333336;5.0;240
2022-01-24;400;24.191666666666663;70.54166666666667;6.2;721
2022-01-25;622;25.870833333333334;66.83333333333333;0.6;725
2022-01-26;603;25.433333333333334;65.16666666666667;4.453935660506502;878
2022-01-27;344;27.4;57.458333333333336;4.453935660506502;802
2022-01-28;240;27.40416666666667;58.625;2.4000000000000004;676
2022-01-29;721;26.27916666666667;65.5;15.6;378
2022-01-30;725;25.041666666666668;68.91666666666667;8.6;109
2022-01-31;878;10.675;41.875;0.2;733
2022-02-01;802;13.3375;49.29166666666666;96.0;814
2022-02-02;676;20.6875;94.70833333333331;56.6;824
2022-02-03;378;20.7875;84.79166666666667;4.453935660506502;705
2022-02-04;109;21.279166666666665;79.375;10.2;678
2022-02-05;733;22.683333333333334;74.25;4.453935660506502;225
2022-02-06;814;25.3125;58.458333333333336;4.453935660506502;57
2022-02-07;824;25.054166666666664;62.25;4.453935660506502;732
2022-02-08;705;22.604166666666668;77.70833333333333;4.8;752
2022-02-09;678;21.154166666666665;89.70833333333333;19.6;653
2022-02-10;225;20.3375;89.66666666666667;46.2;545
2022-02-11;57;22.71666666666667;74.04166666666667;4.453935660506502;515
2022-02-12;732;21.14583333333333;51.625;4.453935660506502;214
2022-02-13;752;21.225;48.833333333333336;0.6;153
2022-02-14;653;22.98333333333333;53.333333333333336;4.453935660506502;512
2022-02-15;545;24.9875;56.375;4.453935660506502;691
2022-02-16;515;25.33333333333333;52.875;4.453935660506502;517
2022-02-17;214;25.129166666666663;53.75;4.453935660506502;469
2022-02-18;153;25.40833333333333;57.75;4.453935660506502;458
2022-02-19;512;25.745833333333334;59.91666666666666;4.453935660506502;179
2022-02-20;691;27.141666666666666;48.75;4.453935660506502;144
2022-02-21;517;27.1125;49.083333333333336;4.453935660506502;398
2022-02-22;469;24.77916666666667;57.0;4.453935660506502;381
2022-02-23;458;24.491666666666664;52.25;4.453935660506502;387
2022-02-24;179;23.90416666666667;55.16666666666666;4.453935660506502;367
2022-02-25;144;25.20833333333333;57.54166666666666;4.453935660506502;246
2022-02-26;398;24.7375;62.958333333333336;4.453935660506502;106
2022-02-27;381;24.195833333333336;69.125;12.4;70
2022-02-28;387;25.266666666666666;69.95833333333333;4.4;190
2022-03-01;367;26.0625;67.54166666666667;4.453935660506502;148
2022-03-02;246;24.08333333333333;76.95833333333333;5.8;229
2022-03-03;106;25.204166666666666;71.70833333333333;1.6;274
2022-03-04;70;26.34583333333333;64.54166666666667;4.453935660506502;188
2022-03-05;190;25.633333333333336;69.33333333333333;15.8;53
2022-03-06;148;23.991666666666664;80.75;10.2;88
2022-03-07;229;23.575;79.45833333333333;0.4;188
2022-03-08;274;22.04583333333333;85.79166666666667;45.4;196
2022-03-09;188;22.725;80.20833333333333;4.453935660506502;181
2022-03-10;53;24.195833333333336;73.33333333333333;4.453935660506502;177
2022-03-11;88;25.1625;70.5;4.453935660506502;82
2022-03-12;188;25.245833333333334;68.54166666666667;4.453935660506502;27
2022-03-13;196;26.20833333333333;65.375;4.453935660506502;62
2022-03-14;181;25.391666666666666;67.875;4.453935660506502;136
2022-03-15;177;23.475;76.375;1.8;69
2022-03-16;82;20.625;87.25;24.6;73
2022-03-17;27;20.183333333333334;88.875;3.6;77
2022-03-18;62;20.558333333333334;88.5;12.0;88
2022-03-19;136;21.75;77.66666666666667;4.453935660506502;16
2022-03-20;69;20.8;74.16666666666667;4.453935660506502;27
2022-03-21;73;22.4375;76.91666666666667;4.453935660506502;88
2022-03-22;77;23.641666666666666;77.04166666666667;4.453935660506502;53
2022-03-23;88;23.1375;81.375;1.6;48
2022-03-24;16;22.6;80.95833333333333;5.2;46
2022-03-25;27;22.03333333333333;77.25;4.453935660506502;37
2022-03-26;88;20.77083333333333;72.5;4.453935660506502;14
2022-03-27;53;20.683333333333334;70.875;4.453935660506502;2
2022-03-28;48;21.204166666666666;78.41666666666667;7.4;49
2022-03-29;46;21.308333333333334;81.33333333333333;28.2;53
2022-03-30;37;17.912499999999998;90.5;34.0;23
2022-03-31;14;18.058333333333334;74.58333333333333;4.453935660506502;17
2022-04-01;2;19.179166666666667;73.91666666666667;4.453935660506502;19
2022-04-02;49;21.816666666666663;69.25;4.453935660506502;6
2022-04-03;53;22.954166666666666;76.875;4.453935660506502;2
2022-04-04;23;21.34166666666667;83.75;14.4;30
2022-04-05;17;16.4375;78.91666666666667;4.453935660506502;22
2022-04-06;19;17.037499999999998;75.5;4.453935660506502;27
2022-04-07;6;18.070833333333333;80.125;4.453935660506502;13
2022-04-08;2;20.825;77.33333333333333;4.453935660506502;11
2022-04-09;30;19.366666666666667;88.58333333333333;36.4;0
2022-04-10;22;20.4;83.25;4.453935660506502;17
2022-04-11;27;22.616666666666664;80.25;4.453935660506502;8
2022-04-12;13;21.79583333333333;85.625;2.2;16
2022-04-13;11;20.1;88.75;4.0;9
2022-04-14;0;21.291666666666668;81.125;4.453935660506502;6
2022-04-15;17;22.008333333333336;74.83333333333333;4.453935660506502;8
2022-04-16;8;19.370833333333334;85.41666666666667;39.2;8
2022-04-17;16;17.741666666666667;91.875;92.0;19
2022-04-18;9;19.45833333333333;87.91666666666667;0.2;14
2022-04-19;6;18.829166666666666;80.33333333333333;4.453935660506502;14
2022-04-20;8;14.970833333333331;70.08333333333333;4.453935660506502;22
2022-04-21;8;15.254166666666668;65.08333333333333;4.453935660506502;4
2022-04-22;19;16.537499999999998;66.08333333333333;4.453935660506502;17
2022-04-23;14;17.9875;68.45833333333333;4.453935660506502;5
2022-04-24;14;18.475;71.45833333333333;4.453935660506502;6
2022-04-25;22;19.475;65.5;4.453935660506502;26
2022-04-26;4;19.1;75.58333333333333;19.8;26
2022-04-27;17;17.866666666666667;83.25;23.0;22
2022-04-28;5;16.483333333333334;87.375;38.0;12
2022-04-29;6;19.7375;82.79166666666667;4.453935660506502;10
2022-04-30;26;21.79583333333333;78.375;4.453935660506502;2
2022-05-01;26;22.816666666666663;74.375;4.453935660506502;3
2022-05-02;22;23.0;76.33333333333333;4.453935660506502;16
2022-05-03;12;22.84583333333333;73.0;4.453935660506502;20
2022-05-04;10;22.09166666666667;79.66666666666667;4.453935660506502;15
2022-05-05;2;20.6125;82.45833333333333;4.453935660506502;28
2022-05-06;3;20.275;86.5;10.8;17
2022-05-07;16;21.28333333333333;80.875;2.4000000000000004;7
2022-05-08;20;16.587500000000002;94.29166666666669;34.2;5
2022-05-09;15;12.395833333333334;91.0;1.2000000000000002;32
2022-05-10;28;16.9875;81.70833333333333;0.2;34
2022-05-11;17;16.729166666666668;78.20833333333333;0.2;30
2022-05-12;7;17.045833333333334;76.04166666666667;4.453935660506502;37
2022-05-13;5;15.879166666666668;69.70833333333333;4.453935660506502;27
2022-05-14;32;17.3;76.25;4.453935660506502;20
2022-05-15;34;16.979166666666668;86.79166666666667;19.6;4
2022-05-16;30;15.3875;78.0;1.4;59
2022-05-17;37;14.720833333333331;78.45833333333333;0.2;42
2022-05-18;27;15.941666666666668;76.5;4.453935660506502;30
2022-05-19;20;14.3375;87.66666666666667;14.2;35
2022-05-20;4;15.575;88.41666666666667;0.2;28
2022-05-21;59;11.245833333333332;74.45833333333333;4.453935660506502;18
2022-05-22;42;6.7125;77.95833333333333;4.453935660506502;12
2022-05-23;30;7.0;81.04166666666667;4.453935660506502;98
2022-05-24;35;8.954166666666667;82.125;0.2;84
2022-05-25;28;9.725;75.04166666666667;4.453935660506502;140
2022-05-26;18;11.033333333333331;69.54166666666667;4.453935660506502;96
2022-05-27;12;12.529166666666669;68.45833333333333;4.453935660506502;98
2022-05-28;98;14.645833333333334;68.54166666666667;4.453935660506502;29
2022-05-29;84;16.708333333333332;66.54166666666667;4.453935660506502;27
2022-05-30;140;18.120833333333334;66.83333333333333;4.453935660506502;104
2022-05-31;96;17.783333333333335;69.58333333333333;4.453935660506502;96
2022-06-01;98;17.979166666666668;70.16666666666667;4.453935660506502;70
2022-06-02;29;17.341666666666665;85.125;22.6;79
2022-06-03;27;18.7375;81.66666666666667;22.4;83
2022-06-04;104;15.941666666666668;94.5;16.2;32
2022-06-05;96;12.775;89.54166666666667;0.2;22
2022-06-06;70;13.270833333333334;94.25;27.4;130
2022-06-07;79;12.425;94.70833333333331;67.4;122
2022-06-08;83;12.270833333333334;84.125;4.453935660506502;96
2022-06-09;32;14.458333333333334;83.45833333333333;4.453935660506502;114
2022-06-10;22;17.283333333333335;77.0;4.453935660506502;106
2022-06-11;130;7.108333333333333;39.375;4.453935660506502;33
2022-06-12;122;19.297236481861734;67.50972507415013;4.453935660506502;11
2022-06-13;96;19.297236481861734;67.50972507415013;4.453935660506502;90
2022-06-14;114;19.297236481861734;67.50972507415013;4.453935660506502;96
2022-06-15;106;19.297236481861734;67.50972507415013;4.453935660506502;89
2022-06-16;33;19.297236481861734;67.50972507415013;4.453935660506502;23
2022-06-17;11;19.297236481861734;67.50972507415013;4.453935660506502;104
2022-06-18;90;19.297236481861734;67.50972507415013;4.453935660506502;44
2022-06-19;96;19.297236481861734;67.50972507415013;4.453935660506502;13
2022-06-20;89;19.297236481861734;67.50972507415013;4.453935660506502;137
2022-06-21;23;19.297236481861734;67.50972507415013;4.453935660506502;137
2022-06-22;104;19.297236481861734;67.50972507415013;4.453935660506502;122
2022-06-23;44;19.297236481861734;67.50972507415013;4.453935660506502;134
2022-06-24;13;19.297236481861734;67.50972507415013;4.453935660506502;105
2022-06-25;137;19.297236481861734;67.50972507415013;4.453935660506502;34
2022-06-26;137;19.297236481861734;67.50972507415013;4.453935660506502;36
2022-06-27;122;19.297236481861734;67.50972507415013;4.453935660506502;95
2022-06-28;134;19.297236481861734;67.50972507415013;4.453935660506502;99
2022-06-29;105;19.297236481861734;67.50972507415013;4.453935660506502;104
2022-06-30;34;19.297236481861734;67.50972507415013;4.453935660506502;144
2022-07-01;36;19.297236481861734;67.50972507415013;4.453935660506502;86
2022-07-02;95;19.297236481861734;67.50972507415013;4.453935660506502;34
2022-07-03;99;19.297236481861734;67.50972507415013;4.453935660506502;18
2022-07-04;104;19.297236481861734;67.50972507415013;4.453935660506502;108
2022-07-05;144;19.297236481861734;67.50972507415013;4.453935660506502;90
2022-07-06;86;19.297236481861734;67.50972507415013;4.453935660506502;98
2022-07-07;34;19.297236481861734;67.50972507415013;4.453935660506502;132
2022-07-08;18;19.297236481861734;67.50972507415013;4.453935660506502;124
2022-07-09;108;19.297236481861734;67.50972507415013;4.453935660506502;44
2022-07-10;90;19.297236481861734;67.50972507415013;4.453935660506502;16
2022-07-11;98;19.297236481861734;67.50972507415013;4.453935660506502;115
2022-07-12;132;19.297236481861734;67.50972507415013;4.453935660506502;89
2022-07-13;124;19.297236481861734;67.50972507415013;4.453935660506502;121
2022-07-14;44;19.297236481861734;67.50972507415013;4.453935660506502;155
2022-07-15;16;19.297236481861734;67.50972507415013;4.453935660506502;99
2022-07-16;115;19.297236481861734;67.50972507415013;4.453935660506502;23
2022-07-17;89;19.297236481861734;67.50972507415013;4.453935660506502;23
2022-07-18;121;19.297236481861734;67.50972507415013;4.453935660506502;83
